CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,cluster
13229.0,0,1,123.15,5,1,1.0,3
14973.0,27,3,465.4,3,3,3.0,5
14271.0,0,1,92.42,5,1,1.0,3
15952.0,35,4,694.7,2,4,4.0,8
16227.0,6,2,308.32000000000005,4,2,2.0,7
17893.0,0,1,71.35000000000001,5,1,1.0,3
14022.0,0,1,396.8,5,1,3.0,0
15210.0,0,1,211.2,5,1,2.0,9
16370.0,35,4,987.91,2,4,4.0,8
15376.0,77,3,1092.81,2,3,4.0,4
14655.0,5,5,937.2,4,4,4.0,5
17615.0,73,3,195.05,2,3,2.0,2
16055.0,0,1,78.0,5,1,1.0,3
14149.0,6,3,278.39,4,3,2.0,7
17501.0,0,2,259.35,5,2,2.0,9
14191.0,9,14,4264.25,3,5,5.0,6
12643.0,0,2,73.28,5,2,1.0,3
13282.0,60,6,642.64,2,4,4.0,8
15582.0,76,3,663.01,2,3,4.0,4
16230.0,31,2,516.53,2,2,3.0,4
18146.0,80,2,160.35000000000002,1,2,1.0,2
15976.0,55,2,379.08,2,2,3.0,4
12886.0,146,3,1042.0,1,3,4.0,4
17974.0,20,3,687.9,3,3,4.0,5
13524.0,41,5,580.94,2,4,3.0,8
17955.0,0,2,55.599999999999994,5,2,1.0,3
15128.0,66,7,1264.78,2,5,4.0,1
16610.0,0,1,75.66,5,1,1.0,3
17394.0,0,1,38.4,5,1,1.0,3
14173.0,35,4,222.34,2,4,2.0,8
16258.0,82,5,3245.31,1,4,5.0,1
14948.0,8,7,891.71,3,5,4.0,6
17384.0,200,2,122.2,1,2,1.0,2
13762.0,14,2,120.0,3,2,1.0,7
12593.0,21,3,382.09999999999997,3,3,3.0,5
14340.0,0,1,134.7,5,1,1.0,3
17429.0,8,4,388.92,3,4,3.0,5
13711.0,0,2,232.16000000000003,5,2,2.0,9
16027.0,39,3,64.75,2,3,1.0,2
14515.0,5,6,1567.71,4,4,5.0,6
16457.0,0,1,161.56,5,1,2.0,9
17527.0,27,4,712.4200000000001,3,4,4.0,5
14199.0,0,1,10.2,5,1,1.0,3
13888.0,99,2,505.98,1,2,3.0,2
14423.0,0,1,20.4,5,1,1.0,3
14697.0,0,2,96.56,5,2,1.0,3
17522.0,137,5,649.76,1,4,4.0,8
13867.0,43,3,719.74,2,3,4.0,4
17624.0,204,2,747.43,1,2,4.0,4
14393.0,0,1,67.95,5,1,1.0,3
17578.0,0,1,96.3,5,1,1.0,3
13450.0,63,6,1272.48,2,4,4.0,8
17423.0,171,2,425.29,1,2,3.0,2
18241.0,40,18,1771.64,2,5,5.0,1
16319.0,0,1,404.40000000000003,5,1,3.0,0
15757.0,152,2,672.88,1,2,4.0,4
17174.0,0,1,59.9,5,1,1.0,3
13365.0,25,3,1684.72,3,3,5.0,5
18227.0,0,1,30.0,5,1,1.0,3
18235.0,49,3,1477.78,2,3,5.0,4
13741.0,112,4,403.53000000000003,1,4,3.0,8
12394.0,0,1,331.18,5,1,3.0,0
16832.0,0,1,39.0,5,1,1.0,3
15258.0,49,2,386.76,2,2,3.0,4
15552.0,0,1,90.12,5,1,1.0,3
18170.0,79,3,490.51,1,3,3.0,2
13723.0,0,1,150.10000000000002,5,1,1.0,3
14005.0,66,5,1242.9,2,4,4.0,8
15561.0,85,5,480.59000000000003,1,4,3.0,8
16121.0,158,2,829.96,1,2,4.0,4
18142.0,60,3,129.78,2,3,1.0,2
13642.0,0,1,268.55,5,1,2.0,9
15117.0,2,6,1145.08,4,4,4.0,5
13561.0,0,1,39.01,5,1,1.0,3
15704.0,47,4,1778.3700000000001,2,4,5.0,1
16007.0,21,4,1600.75,3,4,5.0,6
16232.0,11,5,788.23,3,4,4.0,5
17410.0,21,5,900.27,3,4,4.0,5
13835.0,27,4,692.37,3,4,4.0,5
13427.0,101,3,445.34,1,3,3.0,2
14353.0,0,1,90.6,5,1,1.0,3
12700.0,58,4,3888.64,2,4,5.0,1
13003.0,63,2,89.05000000000001,2,2,1.0,2
16756.0,0,1,213.9,5,1,2.0,9
13492.0,25,3,729.24,3,3,4.0,5
16440.0,22,5,3503.27,3,4,5.0,6
18120.0,0,1,75.35,5,1,1.0,3
12355.0,0,1,219.0,5,1,2.0,9
17723.0,42,2,163.9,2,2,2.0,2
14699.0,0,1,109.13000000000001,5,1,1.0,3
12821.0,0,1,75.72,5,1,1.0,3
13055.0,14,4,1091.61,3,4,4.0,5
13320.0,8,6,1491.7,3,4,5.0,6
16357.0,129,3,538.6800000000001,1,3,3.0,2
18242.0,124,4,1629.92,1,4,5.0,1
15865.0,48,3,460.18,2,3,3.0,4
17597.0,0,1,1093.74,5,1,4.0,0
14397.0,2,20,938.54,4,5,4.0,6
13242.0,101,3,270.40000000000003,1,3,2.0,2
12684.0,17,6,1646.19,3,4,5.0,6
14288.0,0,1,306.0,5,1,2.0,9
15063.0,0,1,70.19999999999999,5,1,1.0,3
12592.0,121,2,350.6,1,2,3.0,2
14591.0,198,4,971.14,1,4,4.0,8
13990.0,0,1,292.58,5,1,2.0,9
12749.0,19,7,2636.05,3,5,5.0,6
16320.0,41,2,922.64,2,2,4.0,4
14691.0,41,5,1861.94,2,4,5.0,1
16229.0,125,2,836.6,1,2,4.0,4
14920.0,0,2,780.25,5,2,4.0,0
17489.0,154,2,361.52,1,2,3.0,2
13404.0,211,2,252.49,1,2,2.0,2
15729.0,14,2,62.0,3,2,1.0,7
16644.0,35,2,813.88,2,2,4.0,4
14731.0,158,3,346.13,1,3,3.0,2
14277.0,6,3,2858.52,4,3,5.0,5
15187.0,7,13,1963.6399999999999,3,5,5.0,6
13052.0,0,1,197.65,5,1,2.0,9
17664.0,194,2,547.94,1,2,3.0,2
14649.0,68,4,978.96,2,4,4.0,8
13235.0,0,1,870.57,5,1,4.0,0
14883.0,21,7,722.8,3,5,4.0,6
12976.0,0,1,303.6,5,1,2.0,9
14681.0,140,3,120.0,1,3,1.0,2
14421.0,154,2,728.61,1,2,4.0,4
16116.0,0,1,446.98,5,1,3.0,0
14988.0,0,1,305.29,5,1,2.0,9
15489.0,16,4,702.14,3,4,4.0,5
14364.0,26,8,1022.95,3,5,4.0,6
16006.0,0,1,101.4,5,1,1.0,3
16184.0,41,7,719.33,2,5,4.0,1
17932.0,144,3,1188.92,1,3,4.0,4
18221.0,42,6,905.52,2,4,4.0,8
12590.0,21,2,874.38,3,2,4.0,4
14853.0,187,2,88.5,1,2,1.0,2
17658.0,186,2,200.22,1,2,2.0,2
17764.0,161,2,725.62,1,2,4.0,4
14651.0,144,2,561.15,1,2,3.0,2
14000.0,5,2,260.25,4,2,2.0,7
13601.0,166,2,663.08,1,2,4.0,4
12757.0,13,8,3179.0,3,5,5.0,6
17970.0,0,1,299.13,5,1,2.0,9
15826.0,5,4,1327.02,4,4,4.0,5
15907.0,173,3,834.1,1,3,4.0,4
12695.0,59,4,342.56,2,4,3.0,8
14342.0,10,6,261.95,3,4,2.0,5
14873.0,0,1,346.93,5,1,3.0,0
14689.0,0,1,104.85,5,1,1.0,3
15440.0,82,3,307.18,1,3,2.0,2
16076.0,19,9,2002.96,3,5,5.0,6
15333.0,0,1,238.0,5,1,2.0,9
16283.0,63,7,1282.81,2,5,4.0,1
17263.0,0,1,63.440000000000005,5,1,1.0,3
16877.0,7,6,779.87,3,4,4.0,5
12674.0,25,6,1268.25,3,4,4.0,5
16642.0,203,2,428.73,1,2,3.0,2
12871.0,123,2,120.53999999999999,1,2,1.0,2
14038.0,66,4,1554.48,2,4,5.0,1
14489.0,0,1,433.5,5,1,3.0,0
14888.0,0,1,369.2,5,1,3.0,0
13456.0,4,6,1159.72,4,4,4.0,5
17898.0,122,2,138.14,1,2,1.0,2
13976.0,0,1,227.96,5,1,2.0,9
16139.0,94,3,635.41,1,3,3.0,2
15730.0,27,4,931.41,3,4,4.0,5
16266.0,42,7,607.99,2,5,3.0,8
15123.0,199,2,1818.6299999999999,1,2,5.0,4
17505.0,44,2,1006.94,2,2,4.0,4
12690.0,0,1,265.11,5,1,2.0,9
16446.0,0,1,2.9,5,1,1.0,3
17556.0,0,1,67.95,5,1,1.0,3
14583.0,139,5,857.04,1,4,4.0,8
16818.0,61,12,3089.5,2,5,5.0,1
13572.0,0,1,590.9300000000001,5,1,3.0,0
14009.0,2,3,637.13,4,3,4.0,5
13258.0,12,3,509.48,3,3,3.0,5
14463.0,0,1,39.599999999999994,5,1,1.0,3
13192.0,110,2,859.14,1,2,4.0,4
16987.0,39,6,879.6,2,4,4.0,8
13417.0,201,2,290.48,1,2,2.0,2
17047.0,120,3,882.9,1,3,4.0,4
15116.0,40,4,1092.68,2,4,4.0,8
17469.0,56,6,1668.06,2,4,5.0,1
16647.0,35,2,142.42000000000002,2,2,1.0,2
15630.0,155,3,971.8,1,3,4.0,4
17245.0,0,1,171.45,5,1,2.0,9
16008.0,52,3,428.26,2,3,3.0,4
17871.0,0,1,131.42000000000002,5,1,1.0,3
13529.0,126,2,206.06,1,2,2.0,2
12620.0,66,3,1100.1399999999999,2,3,4.0,4
15599.0,178,2,653.6899999999999,1,2,4.0,4
16813.0,42,10,1426.37,2,5,5.0,1
14859.0,68,5,1188.84,2,4,4.0,8
16463.0,14,6,1276.78,3,4,4.0,5
15791.0,161,2,1297.17,1,2,4.0,4
13658.0,76,6,1733.35,2,4,5.0,1
13887.0,0,1,293.95,5,1,2.0,9
12353.0,0,1,29.300000000000004,5,1,1.0,3
14551.0,186,2,148.23,1,2,1.0,2
17166.0,158,3,189.49,1,3,2.0,2
17926.0,70,2,309.23,2,2,2.0,2
17455.0,0,1,111.8,5,1,1.0,3
13308.0,30,4,1087.03,2,4,4.0,8
13856.0,11,5,95.19999999999999,3,4,1.0,7
13243.0,0,1,480.02000000000004,5,1,3.0,0
15095.0,32,5,790.84,2,4,4.0,8
18048.0,0,2,95.97,5,2,1.0,3
17867.0,113,3,240.77,1,3,2.0,2
18287.0,16,3,960.76,3,3,4.0,5
18150.0,108,3,566.58,1,3,3.0,2
16690.0,129,2,156.43,1,2,1.0,2
13555.0,128,4,2210.34,1,4,5.0,1
16038.0,170,4,424.48,1,4,3.0,8
13972.0,131,2,174.35,1,2,2.0,2
13227.0,0,1,257.7,5,1,2.0,9
13657.0,191,2,321.0,1,2,2.0,2
17176.0,0,1,208.03,5,1,2.0,9
14837.0,2,5,1605.2,4,4,5.0,6
14921.0,171,2,1255.23,1,2,4.0,4
16341.0,55,6,1027.88,2,4,4.0,8
14647.0,0,1,243.22,5,1,2.0,9
12710.0,65,3,909.8199999999999,2,3,4.0,4
15292.0,0,1,114.24000000000001,5,1,1.0,3
15705.0,0,1,19.5,5,1,1.0,3
13339.0,0,1,664.42,5,1,4.0,0
13885.0,11,2,390.2,3,2,3.0,7
12360.0,60,3,1843.16,2,3,5.0,4
13546.0,41,3,553.29,2,3,3.0,4
13223.0,0,1,62.4,5,1,1.0,3
13831.0,71,4,527.17,2,4,3.0,8
18160.0,143,2,499.06,1,2,3.0,2
15434.0,23,6,802.36,3,4,4.0,5
15734.0,86,2,376.35,1,2,3.0,2
13737.0,0,1,185.65,5,1,2.0,9
13213.0,72,6,1195.13,2,4,4.0,8
18018.0,91,2,53.589999999999996,1,2,1.0,2
15314.0,0,1,314.05,5,1,2.0,9
17521.0,5,4,683.34,4,4,4.0,5
15042.0,0,1,46.68,5,1,1.0,3
16091.0,44,2,315.06,2,2,2.0,2
15804.0,11,18,3242.34,3,5,5.0,6
14593.0,177,3,451.79,1,3,3.0,2
14287.0,174,3,154.35,1,3,1.0,2
16763.0,0,1,287.45,5,1,2.0,9
12562.0,14,7,2701.7400000000002,3,5,5.0,6
12815.0,51,2,687.66,2,2,4.0,4
14522.0,21,3,405.26,3,3,3.0,5
16448.0,0,1,163.39000000000001,5,1,2.0,9
14584.0,3,5,821.96,4,4,4.0,5
12974.0,0,1,77.15,5,1,1.0,3
12987.0,118,3,386.7,1,3,3.0,2
14816.0,0,1,11.9,5,1,1.0,3
15852.0,11,2,109.71000000000001,3,2,1.0,7
16624.0,117,2,439.49,1,2,3.0,2
12493.0,32,2,332.91,2,2,3.0,4
18232.0,76,5,523.07,2,4,3.0,8
18073.0,14,12,712.22,3,5,4.0,6
16369.0,62,3,1317.29,2,3,4.0,4
14280.0,0,1,92.63999999999999,5,1,1.0,3
17345.0,78,4,393.79,1,4,3.0,8
16275.0,0,1,322.12,5,1,2.0,9
14338.0,33,3,433.95,2,3,3.0,4
15402.0,48,2,396.81,2,2,3.0,4
12876.0,139,2,1100.82,1,2,4.0,4
12426.0,0,1,446.08,5,1,3.0,0
14451.0,134,2,645.59,1,2,4.0,4
14823.0,14,3,217.18,3,3,2.0,7
15897.0,0,2,96.43,5,2,1.0,3
17051.0,0,1,237.19,5,1,2.0,9
15925.0,0,1,168.9,5,1,2.0,9
12787.0,82,3,356.26,1,3,3.0,2
15863.0,167,2,42.44,1,2,1.0,2
16483.0,0,1,95.7,5,1,1.0,3
13398.0,0,1,383.57,5,1,3.0,0
13070.0,0,1,228.8,5,1,2.0,9
14819.0,128,2,176.07,1,2,2.0,2
12790.0,0,1,199.42000000000002,5,1,2.0,9
15163.0,174,2,278.77,1,2,2.0,2
18204.0,35,4,1671.8999999999999,2,4,5.0,1
16810.0,0,1,289.64,5,1,2.0,9
15124.0,169,2,126.5,1,2,1.0,2
12473.0,61,4,2209.99,2,4,5.0,1
16969.0,95,3,522.2,1,3,3.0,2
13917.0,142,2,252.14000000000001,1,2,2.0,2
16424.0,0,1,70.56,5,1,1.0,3
13062.0,0,1,65.69999999999999,5,1,1.0,3
16484.0,16,3,351.9,3,3,3.0,5
15184.0,161,2,288.01,1,2,2.0,2
18135.0,9,4,206.25,3,4,2.0,5
14453.0,0,1,109.98,5,1,1.0,3
17900.0,26,4,34.8,3,4,1.0,7
13437.0,10,7,2384.36,3,5,5.0,6
12517.0,45,5,2160.14,2,4,5.0,1
16529.0,0,1,391.65000000000003,5,1,3.0,0
17531.0,70,2,229.85,2,2,2.0,2
16239.0,110,3,321.9,1,3,2.0,2
14500.0,101,2,218.10000000000002,1,2,2.0,2
16117.0,0,1,195.31,5,1,2.0,9
16593.0,139,2,104.47999999999999,1,2,1.0,2
13248.0,65,2,434.21,2,2,3.0,4
16967.0,0,1,305.09999999999997,5,1,2.0,9
15405.0,0,1,128.84,5,1,1.0,3
16659.0,0,1,20.4,5,1,1.0,3
16880.0,69,7,821.12,2,5,4.0,1
13435.0,19,9,1878.66,3,5,5.0,6
13131.0,48,3,604.3,2,3,3.0,4
14891.0,39,2,468.1,2,2,3.0,4
16682.0,53,5,363.42,2,4,3.0,8
15453.0,34,7,1176.72,2,5,4.0,1
16963.0,0,1,110.55000000000001,5,1,1.0,3
13682.0,0,1,34.0,5,1,1.0,3
15152.0,1,15,3771.94,4,5,5.0,6
15462.0,49,3,144.6,2,3,1.0,2
12449.0,69,4,2733.84,2,4,5.0,1
15349.0,29,2,367.36,2,2,3.0,4
16849.0,0,1,84.77,5,1,1.0,3
12802.0,3,2,382.58,4,2,3.0,7
15073.0,176,4,612.43,1,4,3.0,8
16298.0,29,3,385.2,2,3,3.0,4
12535.0,95,2,577.85,1,2,3.0,2
18248.0,1,4,578.84,4,4,3.0,5
15386.0,0,1,370.74,5,1,3.0,0
16611.0,0,1,129.49,5,1,1.0,3
17252.0,70,2,299.26,2,2,2.0,2
14542.0,0,1,103.25,5,1,1.0,3
16825.0,147,2,521.48,1,2,3.0,2
12380.0,25,5,1734.0,3,4,5.0,6
18072.0,30,2,109.67999999999999,2,2,1.0,2
13643.0,67,3,468.44,2,3,3.0,4
15969.0,47,3,272.7,2,3,2.0,2
13283.0,126,2,93.66,1,2,1.0,2
17015.0,43,3,1747.79,2,3,5.0,4
14375.0,0,1,241.78,5,1,2.0,9
17124.0,0,1,267.09000000000003,5,1,2.0,9
17987.0,0,1,123.92999999999999,5,1,1.0,3
13395.0,0,1,251.28,5,1,2.0,9
17828.0,8,8,861.65,3,5,4.0,6
15743.0,21,4,566.3100000000001,3,4,3.0,5
17414.0,0,1,28.0,5,1,1.0,3
14622.0,0,1,288.78000000000003,5,1,2.0,9
15609.0,2,2,257.28000000000003,4,2,2.0,7
14561.0,87,3,957.37,1,3,4.0,4
16358.0,62,5,2024.95,2,4,5.0,1
15238.0,66,5,731.78,2,4,4.0,8
13466.0,0,1,197.70000000000002,5,1,2.0,9
17360.0,167,3,504.34,1,3,3.0,2
13510.0,44,5,1558.62,2,4,5.0,1
12406.0,161,2,2871.78,1,2,5.0,4
16892.0,14,6,362.59,3,4,3.0,5
14241.0,0,1,213.70000000000002,5,1,2.0,9
14132.0,12,12,2708.27,3,5,5.0,6
14963.0,9,5,999.09,3,4,4.0,5
17169.0,7,4,741.81,3,4,4.0,5
15252.0,147,2,740.78,1,2,4.0,4
17731.0,49,5,715.85,2,4,4.0,8
16113.0,0,1,110.15,5,1,1.0,3
12694.0,113,2,447.62,1,2,3.0,2
16107.0,14,6,577.9000000000001,3,4,3.0,5
17483.0,69,3,381.64,2,3,3.0,4
15679.0,6,4,690.98,4,4,4.0,5
13686.0,0,1,72.0,5,1,1.0,3
16581.0,27,2,70.44,3,2,1.0,7
17234.0,0,1,114.04,5,1,1.0,3
17797.0,160,3,644.63,1,3,4.0,4
16614.0,0,1,305.79,5,1,2.0,9
12409.0,1,7,1631.05,4,5,5.0,6
15411.0,20,5,1009.7,3,4,4.0,5
14178.0,20,7,1467.16,3,5,5.0,6
18281.0,0,1,46.92,5,1,1.0,3
14984.0,161,2,92.52,1,2,1.0,2
12516.0,103,2,270.48,1,2,2.0,2
17265.0,42,2,510.1,2,2,3.0,4
13617.0,73,3,444.04,2,3,3.0,4
17242.0,72,2,915.04,2,2,4.0,4
17289.0,2,3,890.96,4,3,4.0,5
16018.0,141,2,332.46,1,2,3.0,2
14704.0,3,7,1343.73,4,5,4.0,6
16794.0,9,12,1121.85,3,5,4.0,6
13761.0,129,2,974.65,1,2,4.0,4
13517.0,47,5,1820.14,2,4,5.0,1
13936.0,8,2,354.44,3,2,3.0,7
16342.0,32,4,193.96,2,4,2.0,8
14177.0,2,5,445.82,4,4,3.0,5
12732.0,0,1,178.26000000000002,5,1,2.0,9
16205.0,7,4,613.68,3,4,3.0,5
15036.0,105,3,377.09999999999997,1,3,3.0,2
13589.0,165,2,256.05,1,2,2.0,2
17579.0,116,4,418.95,1,4,3.0,8
15069.0,0,1,825.48,5,1,4.0,0
17349.0,0,1,47.55,5,1,1.0,3
13080.0,0,1,58.08,5,1,1.0,3
13663.0,0,1,91.07,5,1,1.0,3
14503.0,4,6,2664.66,4,4,5.0,6
16774.0,49,5,583.52,2,4,3.0,8
13384.0,15,9,2848.01,3,5,5.0,6
17101.0,22,3,1067.18,3,3,4.0,5
14997.0,42,3,234.32,2,3,2.0,2
17155.0,160,2,78.2,1,2,1.0,2
12809.0,9,2,338.46000000000004,3,2,3.0,7
16461.0,0,1,76.67,5,1,1.0,3
13343.0,5,2,253.93,4,2,2.0,7
12624.0,71,2,492.78,2,2,3.0,4
18165.0,0,1,177.66,5,1,2.0,9
16324.0,49,3,389.98,2,3,3.0,4
17651.0,18,14,3582.3,3,5,5.0,6
14222.0,0,1,576.5,5,1,3.0,0
15585.0,0,1,439.4,5,1,3.0,0
17490.0,2,11,1092.1100000000001,4,5,4.0,6
16739.0,4,2,228.29999999999998,4,2,2.0,7
16276.0,0,1,177.0,5,1,2.0,9
17193.0,3,9,1064.02,4,5,4.0,6
14285.0,16,4,368.78000000000003,3,4,3.0,5
17642.0,57,2,635.49,2,2,3.0,4
12816.0,81,2,265.90000000000003,1,2,2.0,2
13826.0,18,2,97.4,3,2,1.0,7
13575.0,35,5,674.5699999999999,2,4,4.0,8
17157.0,165,3,306.55,1,3,2.0,2
16852.0,166,2,70.96000000000001,1,2,1.0,2
15219.0,0,1,152.8,5,1,1.0,3
15014.0,133,2,177.67000000000002,1,2,2.0,2
14765.0,83,3,159.76,1,3,1.0,2
16869.0,23,5,679.29,3,4,4.0,5
15909.0,0,1,191.94,5,1,2.0,9
13618.0,0,1,154.54,5,1,1.0,3
16050.0,0,1,77.48,5,1,1.0,3
17879.0,0,1,154.67,5,1,1.0,3
17562.0,37,8,1063.82,2,5,4.0,1
15334.0,7,3,341.72,3,3,3.0,5
12450.0,17,2,131.88,3,2,1.0,7
13568.0,0,1,175.0,5,1,2.0,9
14820.0,12,4,423.79,3,4,3.0,5
16744.0,22,7,1046.87,3,5,4.0,6
15700.0,1,3,539.18,4,3,3.0,5
17299.0,78,4,544.75,1,4,3.0,8
12837.0,0,1,58.75,5,1,1.0,3
15076.0,0,1,771.3,5,1,4.0,0
17444.0,21,2,1789.94,3,2,5.0,4
15921.0,0,1,164.06,5,1,2.0,9
15747.0,108,3,658.49,1,3,4.0,4
15840.0,112,3,307.9,1,3,2.0,2
15016.0,0,1,100.24000000000001,5,1,1.0,3
14808.0,35,9,1277.97,2,5,4.0,1
12904.0,154,2,351.73,1,2,3.0,2
15825.0,0,1,199.44,5,1,2.0,9
12432.0,130,4,1909.68,1,4,5.0,1
15280.0,0,1,87.62,5,1,1.0,3
17159.0,43,4,1432.3,2,4,5.0,1
15507.0,0,1,296.76,5,1,2.0,9
18252.0,121,2,385.67,1,2,3.0,2
16526.0,0,1,237.66,5,1,2.0,9
17695.0,40,2,607.94,2,2,3.0,4
12930.0,66,4,383.71000000000004,2,4,3.0,8
14960.0,163,2,188.12,1,2,2.0,2
12444.0,37,5,2382.56,2,4,5.0,1
17960.0,0,1,73.78,5,1,1.0,3
15412.0,0,1,49.79,5,1,1.0,3
13849.0,119,2,1325.55,1,2,4.0,4
16114.0,0,1,135.75000000000003,5,1,1.0,3
13420.0,15,4,68.1,3,4,1.0,7
13780.0,163,2,247.31,1,2,2.0,2
17877.0,0,1,158.01,5,1,1.0,3
16247.0,0,1,56.28,5,1,1.0,3
15041.0,0,1,151.9,5,1,1.0,3
12379.0,74,3,734.49,2,3,4.0,4
16287.0,0,1,125.22000000000001,5,1,1.0,3
12919.0,8,7,1141.36,3,5,4.0,6
15130.0,0,1,330.11,5,1,3.0,0
12704.0,15,8,1180.98,3,5,4.0,6
17370.0,12,4,398.21999999999997,3,4,3.0,5
17709.0,0,1,58.25,5,1,1.0,3
15253.0,63,6,844.39,2,4,4.0,8
13300.0,5,2,365.29,4,2,3.0,7
17759.0,152,3,680.49,1,3,4.0,4
12465.0,10,3,613.1899999999999,3,3,3.0,5
12412.0,63,3,1115.04,2,3,4.0,4
12697.0,7,5,658.14,3,4,4.0,5
13937.0,0,1,128.25,5,1,1.0,3
12615.0,34,4,1552.99,2,4,5.0,1
15850.0,149,2,206.94,1,2,2.0,2
15186.0,154,2,349.85,1,2,3.0,2
14795.0,0,1,4.25,5,1,1.0,3
17768.0,25,3,1501.19,3,3,5.0,5
18112.0,154,2,198.52,1,2,2.0,2
12548.0,0,1,67.19999999999999,5,1,1.0,3
17386.0,92,3,154.70000000000002,1,3,1.0,2
14104.0,0,1,69.71,5,1,1.0,3
17110.0,0,1,76.1,5,1,1.0,3
13895.0,7,5,2139.7200000000003,3,4,5.0,6
16545.0,0,1,101.7,5,1,1.0,3
14351.0,0,1,51.0,5,1,1.0,3
16824.0,149,2,402.74,1,2,3.0,2
17750.0,31,9,1176.62,2,5,4.0,1
16200.0,160,2,866.1700000000001,1,2,4.0,4
17997.0,5,12,1216.24,4,5,4.0,6
14383.0,26,3,903.67,3,3,4.0,5
13461.0,100,3,329.8,1,3,3.0,2
15537.0,0,1,86.02,5,1,1.0,3
14327.0,0,1,311.65,5,1,2.0,9
17837.0,14,9,1094.28,3,5,4.0,6
17949.0,143,4,258.29999999999995,1,4,2.0,2
12424.0,0,2,703.72,5,2,4.0,0
15578.0,0,1,119.15,5,1,1.0,3
15584.0,24,5,569.21,3,4,3.0,5
13745.0,11,2,232.85999999999999,3,2,2.0,7
16498.0,1,3,78.17,4,3,1.0,7
17891.0,0,1,203.85999999999999,5,1,2.0,9
17123.0,0,1,263.7,5,1,2.0,9
16866.0,12,3,108.24000000000001,3,3,1.0,7
13730.0,26,2,522.55,3,2,3.0,7
16589.0,35,3,459.24,2,3,3.0,4
12922.0,0,1,377.3,5,1,3.0,0
16009.0,10,4,685.76,3,4,4.0,5
14053.0,0,1,41.75,5,1,1.0,3
17939.0,0,1,99.14,5,1,1.0,3
17312.0,4,2,96.35000000000001,4,2,1.0,7
13833.0,0,1,226.4,5,1,2.0,9
17899.0,0,1,95.59,5,1,1.0,3
15007.0,0,1,146.96,5,1,1.0,3
17781.0,0,1,62.17,5,1,1.0,3
17464.0,0,1,248.20000000000002,5,1,2.0,9
18265.0,86,2,609.11,1,2,3.0,2
16344.0,0,1,101.10000000000001,5,1,1.0,3
13338.0,3,2,289.02000000000004,4,2,2.0,7
17024.0,54,3,95.85,2,3,1.0,2
13414.0,24,2,568.5,3,2,3.0,7
14034.0,135,3,346.77,1,3,3.0,2
18203.0,0,1,126.07,5,1,1.0,3
16616.0,142,2,420.52,1,2,3.0,2
16338.0,0,1,199.85,5,1,2.0,9
17046.0,0,1,248.6,5,1,2.0,9
13109.0,49,5,743.5,2,4,4.0,8
16829.0,0,1,181.32,5,1,2.0,9
14002.0,22,2,368.59999999999997,3,2,3.0,7
17045.0,43,2,210.24,2,2,2.0,2
12977.0,0,1,10.74,5,1,1.0,3
13291.0,0,1,338.41,5,1,3.0,0
13583.0,0,1,691.05,5,1,4.0,0
16929.0,14,7,1211.81,3,5,4.0,6
17892.0,98,2,121.1,1,2,1.0,2
15505.0,32,5,1903.86,2,4,5.0,1
14459.0,0,1,1274.16,5,1,4.0,0
18013.0,0,2,129.81,5,2,1.0,3
13681.0,9,4,796.0300000000001,3,4,4.0,5
13699.0,0,1,70.08000000000001,5,1,1.0,3
14493.0,9,7,2026.63,3,5,5.0,6
13486.0,50,3,999.55,2,3,4.0,4
16012.0,93,3,984.87,1,3,4.0,4
12635.0,65,2,1357.69,2,2,4.0,4
17031.0,143,2,317.95,1,2,2.0,2
12461.0,0,1,419.08,5,1,3.0,0
12648.0,0,1,255.3,5,1,2.0,9
18121.0,5,2,635.6,4,2,4.0,0
15901.0,61,3,284.91,2,3,2.0,2
14918.0,39,2,1308.89,2,2,4.0,4
15920.0,0,4,158.55,5,4,1.0,7
18024.0,0,1,67.63,5,1,1.0,3
15467.0,136,4,486.93,1,4,3.0,8
16174.0,25,2,313.0,3,2,2.0,7
13678.0,0,1,72.56,5,1,1.0,3
15045.0,0,1,60.06,5,1,1.0,3
14690.0,107,3,302.96,1,3,2.0,2
13058.0,34,3,261.45000000000005,2,3,2.0,2
14552.0,0,1,157.12,5,1,1.0,3
12556.0,101,2,517.81,1,2,3.0,2
13224.0,91,3,1802.82,1,3,5.0,4
17966.0,0,2,155.43,5,2,1.0,3
12358.0,149,2,878.22,1,2,4.0,4
13207.0,135,2,250.26000000000002,1,2,2.0,2
18122.0,14,6,1642.77,3,4,5.0,6
12722.0,36,2,726.1,2,2,4.0,4
17268.0,0,1,35.0,5,1,1.0,3
17405.0,63,5,690.07,2,4,4.0,8
13311.0,146,2,408.82000000000005,1,2,3.0,2
15051.0,26,3,1186.13,3,3,4.0,5
15895.0,0,1,21.85,5,1,1.0,3
15795.0,0,1,495.52,5,1,3.0,0
13669.0,99,2,160.2,1,2,1.0,2
16450.0,0,1,311.92,5,1,2.0,9
13667.0,0,1,258.17,5,1,2.0,9
14400.0,8,2,311.48,3,2,2.0,7
12405.0,0,1,1104.8700000000001,5,1,4.0,0
14265.0,39,2,333.43,2,2,3.0,4
14847.0,0,1,218.4,5,1,2.0,9
14862.0,123,2,727.62,1,2,4.0,4
16488.0,81,4,283.7,1,4,2.0,2
15256.0,0,1,98.45,5,1,1.0,3
